Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2019-05-16,0.000842524,0.000842616,0.000838968,0.000839067
2019-05-17,0.000839363,0.000840612,0.000836708,0.000836848
2019-05-20,0.000837016,0.00083944,0.000837016,0.000837802
2019-05-21,0.000837507,0.000838968,0.000837311,0.000837514
2019-05-22,0.000838434,0.000838722,0.000835792,0.000836491
2019-05-23,0.000839793,0.000841078,0.000837514,0.000840626
2019-05-24,0.000840442,0.00084134,0.000839631,0.000840597
2019-05-27,0.000843939,0.000845559,0.000842872,0.000845059
2019-05-28,0.000845023,0.000845051,0.000841029,0.000841397
2019-05-29,0.000841971,0.000841971,0.000837177,0.000837633
2019-05-30,0.000838019,0.000841871,0.000838019,0.000840838
2019-05-31,0.000841411,0.000841411,0.000838223,0.000839884
2019-06-03,0.000841092,0.000848176,0.000840795,0.000847106
2019-06-04,0.000848615,0.000848615,0.000844973,0.000846203
2019-06-05,0.000849596,0.000849596,0.000846611,0.000847063
2019-06-07,0.000847738,0.000849012,0.000846697,0.000846977
2019-06-10,0.000846002,0.000846948,0.000843284,0.000843377
2019-06-11,0.000845116,0.000848169,0.000843718,0.000846489
2019-06-12,0.000848716,0.000848716,0.000845309,0.000845351
2019-06-13,0.00084498,0.000845995,0.00084251,0.000845516
2019-06-14,0.000845966,0.000846038,0.000844188,0.000844595
2019-06-17,0.000842751,0.000843448,0.000842183,0.000843313
2019-06-18,0.000843547,0.00084503,0.000842893,0.000843875
2019-06-19,0.000852036,0.000852036,0.000848716,0.000850912
2019-06-20,0.000853701,0.000859513,0.000852297,0.000859513
2019-06-21,0.000863379,0.000863379,0.000859232,0.000860252
2019-06-24,0.000862731,0.000865127,0.000861839,0.000865127
2019-06-25,0.000866739,0.000866874,0.000865569,0.000865569
2019-06-26,0.00086467,0.0008647,0.000862322,0.000863938
2019-06-27,0.000867032,0.000867032,0.000863603,0.000863618
2019-06-28,0.000864611,0.000865868,0.000863535,0.000865329
2019-07-01,0.000864798,0.000869119,0.000862612,0.00086285
2019-07-02,0.000861519,0.000861519,0.000856516,0.000857008
2019-07-03,0.000857383,0.000857515,0.000853235,0.000853585
2019-07-04,0.000854942,0.000856355,0.000853796,0.000855249
2019-07-05,0.000856076,0.000856186,0.000853986,0.000854131
2019-07-08,0.000851078,0.000851078,0.000847056,0.000847142
2019-07-09,0.000847494,0.000848364,0.000846797,0.00084758
2019-07-10,0.000845666,0.000847465,0.000845666,0.000846446
2019-07-11,0.000850796,0.000854423,0.00084912,0.000853381
2019-07-12,0.000851673,0.000851673,0.00084894,0.000849264
2019-07-15,0.000849387,0.000849423,0.000846289,0.000848083
2019-07-16,0.00084791,0.000849762,0.000846367,0.000849719
2019-07-17,0.000848277,0.000848673,0.000846547,0.000846876
2019-07-18,0.000847896,0.000850774,0.000845223,0.000849488
2019-07-19,0.000853439,0.000854124,0.000851368,0.000851426
2019-07-22,0.000850362,0.000850506,0.000848479,0.00084894
2019-07-23,0.000850535,0.00085076,0.000847975,0.000848378
2019-07-24,0.000847702,0.000849697,0.000847285,0.000849113
2019-07-25,0.000848947,0.000848947,0.000846998,0.000847077
2019-07-26,0.000845087,0.000845423,0.000843291,0.00084463
2019-07-29,0.000844402,0.000846661,0.000843661,0.00084483
2019-07-30,0.000844794,0.000847005,0.000844752,0.000846196
2019-07-31,0.000846525,0.000847056,0.000845194,0.000846102
2019-08-01,0.000842283,0.000842822,0.000839722,0.000841765
2019-08-02,0.00083654,0.000838947,0.000835527,0.000835548
2019-08-05,0.000830158,0.000831152,0.000822287,0.000822287
2019-08-06,0.000821396,0.000826467,0.000820096,0.00082331
2019-08-07,0.00082462,0.000824783,0.000821862,0.000823676
2019-08-08,0.000824858,0.000827356,0.000822619,0.000826091
2019-08-09,0.000828425,0.0008285,0.000826003,0.000826515
2019-08-12,0.000823404,0.000823771,0.000821841,0.000822788
2019-08-13,0.000821227,0.000821322,0.000819995,0.000820015
2019-08-14,0.000828974,0.000828974,0.00082394,0.000824219
2019-08-16,0.000824783,0.00082631,0.000822889,0.000826105
2019-08-19,0.000827465,0.000827513,0.000825157,0.000825805
2019-08-20,0.000825655,0.00082815,0.000824355,0.000827835
2019-08-21,0.000829573,0.000833507,0.000826802,0.00083176
2019-08-22,0.000831725,0.000831725,0.000828555,0.000828995
2019-08-23,0.000826733,0.000826733,0.000823357,0.000826337
2019-08-26,0.000823954,0.000824076,0.000820143,0.000820964
2019-08-27,0.000825239,0.000825525,0.000822998,0.000824511
2019-08-28,0.000825232,0.000825232,0.000823676,0.000823676
2019-08-29,0.000824742,0.000824797,0.000821956,0.000821997
2019-08-30,0.000827671,0.000828274,0.000825559,0.000826467
2019-09-02,0.000826112,0.000826446,0.000823371,0.00082605
2019-09-03,0.000823927,0.000824035,0.000821983,0.000822598
2019-09-04,0.000826064,0.000827705,0.000825416,0.000825975
2019-09-05,0.00083082,0.000835359,0.000830075,0.000834955
2019-09-06,0.000835331,0.000836512,0.000834697,0.000835213
2019-09-09,0.000838413,0.000840718,0.000837114,0.000839032
2019-09-10,0.00083899,0.000840463,0.000838497,0.000839046
2019-09-11,0.000840068,0.000840916,0.000838061,0.000839701
2019-09-16,0.000847709,0.000847781,0.00084396,0.000845023
2019-09-17,0.000844409,0.000844566,0.000840294,0.000840873
2019-09-18,0.000842283,0.000842297,0.000838982,0.000839377
2019-09-19,0.00083992,0.00083992,0.000835499,0.000837163
2019-09-20,0.000837353,0.00084117,0.000836967,0.000840732
2019-09-23,0.000837619,0.000839736,0.000836925,0.000837535
2019-09-24,0.000837521,0.000838596,0.000836603,0.000838272
2019-09-25,0.000836869,0.000836869,0.000833618,0.000834258
2019-09-26,0.000834168,0.000834599,0.000833028,0.000834397
2019-09-27,0.000833646,0.000833646,0.000831774,0.00083273
2019-09-30,0.000831387,0.00083492,0.000831179,0.000834892
2019-10-01,0.000834585,0.000835499,0.00083357,0.000833938
2019-10-02,0.000831559,0.000832425,0.000829628,0.000829628
2019-10-04,0.00083257,0.000837724,0.000832085,0.000837121
2019-10-07,0.000838743,0.000838821,0.000835066,0.000835401
2019-10-08,0.000835548,0.000837802,0.000835296,0.000837332
2019-10-10,0.000834955,0.00083861,0.000832785,0.000836939
2019-10-11,0.000840506,0.000842148,0.000838975,0.000841744
2019-10-14,0.000844959,0.000846919,0.000842957,0.000844944
2019-10-15,0.000844709,0.000845451,0.000843163,0.000844702
2019-10-16,0.000844595,0.000844595,0.00084139,0.000841404
2019-10-17,0.000843362,0.000843711,0.000842332,0.000842481
2019-10-18,0.000848551,0.000848551,0.000846281,0.000846346
2019-10-21,0.000848306,0.000852973,0.000847731,0.000851999
2019-10-22,0.00085349,0.000855044,0.00085197,0.000854453
2019-10-23,0.000853119,0.000853119,0.000850239,0.000852595
2019-10-24,0.000854876,0.000856179,0.000852886,0.000852944
2019-10-25,0.000851702,0.000852791,0.00085055,0.000852152
2019-10-28,0.000853271,0.000856062,0.000853271,0.000854891
2019-10-29,0.00085637,0.000858775,0.000855125,0.000858133
2019-10-30,0.000857133,0.000857346,0.000855,0.000856296
2019-10-31,0.000858642,0.000862381,0.000858642,0.000860104
2019-11-01,0.000855198,0.000857979,0.000854226,0.00085717
2019-11-04,0.00085859,0.000863148,0.000858568,0.000861861
2019-11-05,0.00086006,0.000862828,0.00086006,0.000862761
2019-11-06,0.000864985,0.000865119,0.000863111,0.000864865
2019-11-07,0.000861364,0.000862448,0.000860378,0.000862218
2019-11-08,0.000865951,0.000866431,0.000864073,0.000864491
2019-11-11,0.000863006,0.000863319,0.000860556,0.000860956
2019-11-12,0.000858494,0.000860163,0.000858354,0.000859808
2019-11-13,0.000857633,0.000857729,0.000855505,0.00085667
2019-11-14,0.000853993,0.000855344,0.000853723,0.000854518
2019-11-15,0.000855923,0.000858583,0.000855388,0.000857133
2019-11-18,0.000859505,0.000860134,0.000857376,0.00085949
2019-11-19,0.00085714,0.000857354,0.00085465,0.000855798
2019-11-20,0.000856326,0.000856326,0.000853876,0.000854898
2019-11-21,0.000854423,0.000854423,0.000848313,0.000848745
2019-11-22,0.000850261,0.000850261,0.000848608,0.000848608
2019-11-25,0.000847257,0.000851404,0.000847257,0.000850825
2019-11-26,0.000852203,0.00085376,0.000849827,0.00085076
2019-11-27,0.000852697,0.000852697,0.00084956,0.00084974
2019-11-28,0.000850109,0.00085034,0.000847321,0.00084809
2019-11-29,0.000848904,0.000849235,0.000846002,0.000846181
2019-12-02,0.000846289,0.000848688,0.000845659,0.00084568
2019-12-03,0.000844081,0.000844438,0.000842034,0.000842694
2019-12-04,0.000841298,0.000841319,0.000836554,0.000836568
2019-12-05,0.000840061,0.000841772,0.000838518,0.000839743
2019-12-06,0.000841666,0.000842779,0.000838954,0.000839229
2019-12-09,0.000843241,0.000843476,0.000840301,0.000840513
2019-12-10,0.000840513,0.000840513,0.000837738,0.000837893
2019-12-11,0.000840244,0.000840456,0.000837226,0.000837661
2019-12-12,0.000841099,0.000843433,0.000839419,0.000842936
2019-12-13,0.000854248,0.000855571,0.000851303,0.000853563
2019-12-16,0.000851346,0.000853854,0.000850897,0.000853483
2019-12-17,0.000855937,0.00085904,0.000855059,0.000858583
2019-12-18,0.000859978,0.000859978,0.000857559,0.000858052
2019-12-19,0.000858126,0.000860023,0.000856803,0.000859084
2019-12-20,0.000860474,0.000861928,0.000858016,0.00086126
2019-12-23,0.000862634,0.000862671,0.000860504,0.000860504
2019-12-24,0.000860082,0.000860356,0.000858244,0.000859564
2019-12-26,0.000861556,0.00086201,0.000860741,0.000861349
2019-12-27,0.000860437,0.000862307,0.000860437,0.000861349
2019-12-30,0.000861802,0.000865606,0.000861802,0.000864088
2020-01-02,0.000866033,0.000866822,0.000863595,0.000864289
2020-01-03,0.00086411,0.00086467,0.000859077,0.000860052
2020-01-06,0.000857706,0.000857706,0.000853636,0.000853672
2020-01-07,0.000856795,0.000859387,0.00085667,0.000858701
2020-01-08,0.000856825,0.000856861,0.000848162,0.000853352
2020-01-09,0.000860904,0.000863304,0.000860015,0.000862835
2020-01-10,0.000863051,0.000863178,0.00085935,0.000862047
2020-01-13,0.000862932,0.000866979,0.000862932,0.000865808
2020-01-14,0.000865966,0.000869172,0.000864992,0.000864992
2020-01-15,0.000863752,0.000864349,0.000860837,0.00086402
2020-01-16,0.00086317,0.000864259,0.000861542,0.000862039
2020-01-17,0.000862195,0.00086476,0.000861935,0.000862337
2020-01-20,0.000861074,0.000864715,0.000860837,0.000863961
2020-01-21,0.000863208,0.000863416,0.000856582,0.000856582
2020-01-22,0.000854993,0.000860015,0.000854993,0.000859646
2020-01-23,0.000858546,0.000858546,0.000855996,0.000855996
2020-01-28,0.000849639,0.000850738,0.000849163,0.000849921
2020-01-29,0.000850912,0.000851716,0.000849163,0.000849892
2020-01-30,0.000847659,0.000848277,0.000843426,0.000843875
2020-01-31,0.000841623,0.000844267,0.000840513,0.000840513
2020-02-03,0.0008364,0.000837486,0.000834648,0.000836358
2020-02-04,0.000840209,0.000843163,0.000837752,0.00084202
2020-02-05,0.000845673,0.000845673,0.000838828,0.00083925
2020-02-06,0.000844381,0.000848781,0.000844188,0.000847745
2020-02-07,0.000843163,0.000843362,0.00084146,0.00084207
2020-02-10,0.000838708,0.000841999,0.000838097,0.00084173
2020-02-11,0.000841999,0.000846281,0.000841928,0.000846281
2020-02-12,0.000846332,0.000850044,0.000844951,0.000849488
2020-02-13,0.000848248,0.000848349,0.000845187,0.000846074
2020-02-14,0.000844431,0.000845881,0.000843754,0.000844951
2020-02-17,0.000845037,0.000847688,0.000845037,0.000845759
2020-02-18,0.000844124,0.000844124,0.000840258,0.000841071
2020-02-19,0.000839772,0.00084105,0.000838181,0.000840251
2020-02-20,0.000838729,0.000838975,0.000832044,0.000834335
2020-02-21,0.000830082,0.00083082,0.000828301,0.000828679
2020-02-24,0.000828562,0.000828597,0.000820197,0.000820284
2020-02-25,0.000820499,0.000826843,0.000820271,0.000825314
2020-02-26,0.000822713,0.000823845,0.000819753,0.000821949
2020-02-27,0.000824919,0.000825253,0.000820924,0.000821753
2020-02-28,0.000824926,0.000824926,0.000821085,0.000823215
2020-03-02,0.00083309,0.000836099,0.000828693,0.000836099
2020-03-03,0.000840887,0.000841666,0.00083823,0.00083823
2020-03-04,0.000844352,0.000845109,0.000841552,0.000842112
2020-03-05,0.00084406,0.000847278,0.00084207,0.000847278
2020-03-06,0.000841453,0.000841496,0.000837563,0.000837767
2020-03-09,0.000841213,0.000841241,0.000829421,0.000830434
2020-03-10,0.000832432,0.00083913,0.000832432,0.000837444
2020-03-11,0.000843868,0.000843996,0.000835136,0.000835136
2020-03-12,0.000839306,0.000839306,0.000829077,0.000829077
2020-03-13,0.000825914,0.000825914,0.000815794,0.000820493
2020-03-16,0.00082526,0.000825873,0.000817708,0.000817708
2020-03-17,0.000811234,0.000811234,0.000803452,0.000803497
2020-03-18,0.000807122,0.00081015,0.000805581,0.000806601
2020-03-19,0.000796343,0.000798652,0.000774,0.000774599
2020-03-20,0.000794932,0.000804861,0.000791258,0.000800948
2020-03-23,0.000796933,0.000796946,0.000780336,0.000787817
2020-03-24,0.000788314,0.000798977,0.000788314,0.000797366
2020-03-25,0.00081034,0.00081483,0.000807918,0.000813789
2020-03-26,0.000814047,0.00081692,0.000812592,0.000813339
2020-03-27,0.000824266,0.000828892,0.000821659,0.000826856
2020-03-30,0.000824559,0.000824579,0.000815481,0.000817989
2020-03-31,0.000816913,0.000821666,0.000816913,0.000821666
2020-04-01,0.000821288,0.000821288,0.00081644,0.00081644
2020-04-02,0.000809173,0.000810636,0.000805108,0.000810406
2020-04-03,0.000813935,0.00081584,0.000811333,0.000812935
2020-04-06,0.000808708,0.0008132,0.000807011,0.000813154
2020-04-07,0.000816967,0.000819901,0.000816493,0.000817849
2020-04-08,0.000822842,0.000822896,0.00081817,0.000821072
2020-04-09,0.000822659,0.00082481,0.000818987,0.000819101
2020-04-13,0.000825035,0.000825076,0.000819061,0.000820802
2020-04-14,0.00082314,0.000823886,0.000820984,0.000822294
2020-04-16,0.000817307,0.000817307,0.000813921,0.000814717
2020-04-17,0.000814617,0.000821963,0.000814564,0.000821889
2020-04-20,0.000822274,0.000822781,0.000818538,0.000820398
2020-04-21,0.000819457,0.000819457,0.000805925,0.000812427
2020-04-22,0.000811682,0.000811682,0.000808087,0.000810484
2020-04-23,0.000811412,0.000813729,0.000808832,0.000813035
2020-04-24,0.000810905,0.00081105,0.000808368,0.000808774
2020-04-27,0.000812698,0.000815621,0.00081032,0.000815129
2020-04-28,0.000818418,0.000818431,0.000814863,0.000816767
2020-04-29,0.000818652,0.000821544,0.000818632,0.00082093
2020-05-04,0.000816473,0.00081662,0.000813173,0.000814757
2020-05-06,0.000818297,0.000818679,0.000816027,0.000817735
2020-05-07,0.000813226,0.000816187,0.000813226,0.000815541
2020-05-08,0.000819907,0.000823106,0.000819887,0.000820143
2020-05-11,0.000819847,0.000823303,0.000819847,0.000820284
2020-05-12,0.000817488,0.000817488,0.000814233,0.000815967
2020-05-13,0.000815348,0.000816627,0.000814014,0.000816067
2020-05-14,0.000814677,0.000815049,0.000813484,0.00081418
2020-05-15,0.000814684,0.000814936,0.000812869,0.000812889
2020-05-18,0.000810958,0.000813471,0.000810728,0.000810728
2020-05-19,0.000816153,0.000818759,0.000815169,0.000815568
2020-05-20,0.000816053,0.000816546,0.000813167,0.00081324
2020-05-21,0.000814617,0.000814684,0.000810898,0.000812104
2020-05-22,0.000810774,0.000810774,0.000807402,0.000808852
2020-05-25,0.00080599,0.000807507,0.00080391,0.000804182
2020-05-26,0.000805808,0.000810025,0.000805497,0.000809756
2020-05-27,0.000812381,0.000812381,0.000809585,0.00081059
2020-05-28,0.000807467,0.000808702,0.00080503,0.000805828
2020-05-29,0.000807702,0.000809448,0.000806504,0.000809009
2020-06-01,0.000811926,0.000815322,0.000811919,0.000815322
2020-06-02,0.000817575,0.000818351,0.00081576,0.00081636
2020-06-03,0.000819571,0.00082333,0.000819571,0.000821423
2020-06-04,0.00082245,0.000822781,0.000820695,0.00082122
2020-06-05,0.000822024,0.000827616,0.000821005,0.000827616
2020-06-08,0.000831795,0.00083212,0.000829545,0.000830413
2020-06-09,0.000836337,0.000836442,0.000833299,0.000835904
2020-06-10,0.000834446,0.000840033,0.000833715,0.000839666
2020-06-11,0.000839849,0.000841071,0.000835247,0.000835988
2020-06-12,0.000829311,0.00083051,0.000826733,0.00083051
2020-06-15,0.000830834,0.000830841,0.000823113,0.000823323
2020-06-16,0.000827924,0.00083002,0.000827486,0.000828356
2020-06-17,0.000825151,0.000825621,0.000820607,0.000822923
2020-06-18,0.000822788,0.000827493,0.000821409,0.000826446
2020-06-19,0.00082481,0.000825696,0.000824022,0.000825348
2020-06-22,0.00082511,0.000825723,0.000823411,0.0008239
2020-06-23,0.000827027,0.000828926,0.000822815,0.000826153
2020-06-24,0.000827575,0.000832965,0.000827575,0.000832639
2020-06-25,0.000828988,0.0008314,0.000828089,0.000830993
2020-06-26,0.000831539,0.000834906,0.000831539,0.000834133
2020-06-29,0.000830744,0.000834613,0.00083002,0.00083382
2020-06-30,0.000833646,0.000836512,0.000831753,0.000831822
2020-07-01,0.000833702,0.000834314,0.000830227,0.000830606
2020-07-02,0.00083212,0.000833799,0.000831027,0.000832868
2020-07-03,0.000833806,0.00083382,0.000832058,0.000832848
2020-07-06,0.00083375,0.000836155,0.00083375,0.00083603
2020-07-07,0.00083899,0.000840322,0.000836722,0.000836841
2020-07-08,0.000835561,0.000837717,0.000834028,0.000837107
2020-07-09,0.000838581,0.000839335,0.000835659,0.000836323
2020-07-10,0.000835582,0.000835582,0.000829655,0.000829951
2020-07-13,0.000832972,0.000833938,0.000831912,0.000833472
2020-07-14,0.000830703,0.000830703,0.000828034,0.00082883
2020-07-15,0.000829903,0.000833854,0.000829882,0.000832868
2020-07-16,0.000832376,0.000832626,0.000828706,0.000829146
2020-07-17,0.000829655,0.000830813,0.000828645,0.000828782
2020-07-20,0.00083091,0.000831469,0.000829167,0.000831193
2020-07-21,0.000832584,0.000835247,0.000832563,0.000834766
2020-07-22,0.000837661,0.00083823,0.000837107,0.000837774
2020-07-23,0.000835136,0.000835136,0.000833736,0.000834683
2020-07-24,0.000832113,0.000833875,0.000831145,0.000831767
2020-07-27,0.000832238,0.00083703,0.000832238,0.000836016
2020-07-28,0.000836148,0.000839934,0.000832986,0.000834711
2020-07-29,0.000833722,0.000837437,0.000833597,0.000837233
2020-07-30,0.000839983,0.00084156,0.000836925,0.000837563
2020-07-31,0.00084059,0.000842673,0.000839518,0.000840675
2020-08-03,0.00083736,0.000838729,0.00083619,0.000838356
2020-08-04,0.000838356,0.00083894,0.000836792,0.000837198
2020-08-05,0.000837977,0.000841347,0.000837977,0.000840513
2020-08-06,0.000843049,0.000845209,0.000842986,0.000844103
2020-08-07,0.000844452,0.000844716,0.000841347,0.000843284
2020-08-10,0.000840916,0.000843732,0.000840916,0.000843725
2020-08-11,0.000843071,0.000844809,0.000842283,0.000843996
2020-08-12,0.000843227,0.000844117,0.000842197,0.000842986
2020-08-13,0.000844944,0.000846224,0.000844231,0.000844359
2020-08-14,0.000843775,0.000844288,0.000842091,0.000844288
2020-08-18,0.00084448,0.000844523,0.000843249,0.000843569
2020-08-19,0.000844773,0.000846654,0.000844773,0.000846604
2020-08-20,0.000845902,0.000845902,0.000841652,0.000841985
2020-08-21,0.000843654,0.000844901,0.000842694,0.000843405
2020-08-24,0.000838729,0.000841022,0.000838701,0.000840308
2020-08-25,0.000841057,0.000843732,0.000841043,0.000842893
2020-08-26,0.000842112,0.000843092,0.000841475,0.000842623
2020-08-27,0.00084396,0.00084396,0.000842723,0.000843412
2020-08-28,0.000842056,0.00084493,0.000842056,0.000844687
2020-08-31,0.000846998,0.000847465,0.000843675,0.000843989
2020-09-01,0.000841694,0.000845459,0.000841694,0.000845437
2020-09-02,0.00084354,0.00084386,0.000842212,0.00084327
2020-09-03,0.000840605,0.000843121,0.000840605,0.000841432
2020-09-04,0.000838997,0.000840887,0.000838891,0.000840647
2020-09-07,0.00084219,0.000843,0.00084117,0.000841822
2020-09-08,0.000841893,0.000842283,0.000841078,0.00084224
2020-09-09,0.000840117,0.000841489,0.000839567,0.000841142
2020-09-10,0.00084396,0.000844202,0.000842993,0.000843675
2020-09-11,0.000841517,0.000842488,0.000840972,0.000842474
2020-09-14,0.0008418,0.000845087,0.000841659,0.000844587
2020-09-15,0.000846181,0.000848378,0.000845166,0.000847982
2020-09-16,0.0008473,0.000850514,0.000846504,0.000849827
2020-09-17,0.000852391,0.000852391,0.00084917,0.000852203
2020-09-18,0.000854884,0.00086201,0.000854884,0.000861772
2020-09-21,0.00085834,0.000863565,0.00085834,0.000863543
2020-09-22,0.000858494,0.000860067,0.000858494,0.000858664
2020-09-23,0.000859431,0.000860659,0.000857692,0.000858775
2020-09-24,0.000854146,0.000856318,0.00085266,0.000853606
2020-09-25,0.000854986,0.000855542,0.000853373,0.000853614
2020-09-28,0.000851339,0.000852711,0.0008511,0.0008525
2020-09-29,0.000856509,0.000856509,0.000854204,0.000855256
2020-10-05,0.000857324,0.000861008,0.000857324,0.000860015
2020-10-06,0.000864125,0.000864125,0.000860459,0.000861163
2020-10-07,0.00085845,0.000862962,0.000857898,0.000862322
2020-10-08,0.000863931,0.000866739,0.000863006,0.000866303
2020-10-12,0.000874485,0.000874485,0.000869686,0.00087127
2020-10-13,0.000870754,0.000871361,0.000868493,0.000870701
2020-10-14,0.000870375,0.000874998,0.000870163,0.000872631
2020-10-15,0.000871528,0.000875503,0.000871528,0.000874569
2020-10-16,0.000873172,0.000873813,0.000871847,0.000872981
2020-10-19,0.000875365,0.000876255,0.000874661,0.000875212
2020-10-20,0.00087727,0.00087838,0.000876355,0.000877624
2020-10-21,0.000877693,0.000883962,0.000877693,0.000883478
2020-10-22,0.000882558,0.000883002,0.000880475,0.000881236
2020-10-23,0.000880809,0.000882465,0.000879902,0.000882005
2020-10-26,0.000886124,0.000886407,0.000884525,0.000885857
2020-10-27,0.000882831,0.000888115,0.000882831,0.000887934
2020-10-28,0.000885387,0.00088706,0.000884158,0.000884345
2020-10-29,0.000881081,0.000883447,0.000880809,0.000883361
